DATE,FIELD,FORMATION,WELL_NAME,OIL,WATER,GAS
4/30/2012,BERNOULLI,Apollo,BEAP-1,314.100896054,908.454865329,60125.16015
5/31/2012,BERNOULLI,Apollo,BEAP-1,629.236225706,1189.252162549,124796.877029
6/30/2012,BERNOULLI,Apollo,BEAP-1,652.34120039,1152.670028664,134814.273429
7/31/2012,BERNOULLI,Apollo,BEAP-1,660.892762255,959.904674564,130350.731412
8/31/2012,BERNOULLI,Apollo,BEAP-1,347.111288414,546.671398482,42191.3759212
9/30/2012,BERNOULLI,Apollo,BEAP-1,344.466211353,536.220709189,67091.9008595
10/31/2012,BERNOULLI,Apollo,BEAP-1,401.479890504,487.414643232,77890.214622
4/30/1962,BERNOULLI,Apollo,BEAP-3,1616.7770861,0,746936.686144
5/31/1962,BERNOULLI,Apollo,BEAP-3,1684.38703642,0,778199.790346
6/30/1962,BERNOULLI,Apollo,BEAP-3,1666.5154792,0,769965.72631
7/31/1962,BERNOULLI,Apollo,BEAP-3,2175.27490576,0,1004990.090346
8/31/1962,BERNOULLI,Apollo,BEAP-3,1680.37873476,0,776358.24343
9/30/1962,BERNOULLI,Apollo,BEAP-3,1668.74699387,0,770989.783553
10/31/1962,BERNOULLI,Apollo,BEAP-3,1687.03943023,0,779427.745173
11/30/1962,BERNOULLI,Apollo,BEAP-3,1674.81848831,0,773779.592828
12/31/1962,BERNOULLI,Apollo,BEAP-3,1690.99858411,0,781242.93962
1/31/1963,BERNOULLI,Apollo,BEAP-3,1710.52683824,0,790227.053374
2/28/1963,BERNOULLI,Apollo,BEAP-3,1754.82976735,0,810752.254818
3/31/1963,BERNOULLI,Apollo,BEAP-3,1701.69739564,0,786224.565764
4/30/1963,BERNOULLI,Apollo,BEAP-3,1640.67567389,0,758038.208543
5/31/1963,BERNOULLI,Apollo,BEAP-3,1750.66596012,0,808833.526479
6/30/1963,BERNOULLI,Apollo,BEAP-3,1671.12636812,0,619353.02
7/31/1963,BERNOULLI,Apollo,BEAP-3,1703.96794249,0,631534.909654
8/31/1963,BERNOULLI,Apollo,BEAP-3,1455.70606544,0,539525.030187
9/30/1963,BERNOULLI,Apollo,BEAP-3,0,0,0
10/31/1963,BERNOULLI,Apollo,BEAP-3,1692.38322341,0,627257.364481
11/30/1963,BERNOULLI,Apollo,BEAP-3,1695.10842776,0,628234.42
12/31/1963,BERNOULLI,Apollo,BEAP-3,1665.15817501,0,617153.808216
1/31/1964,BERNOULLI,Apollo,BEAP-3,1644.93281205,0,609654.983861
2/29/1964,BERNOULLI,Apollo,BEAP-3,1677.55430436,0,621711.663199
3/31/1964,BERNOULLI,Apollo,BEAP-3,1592.64606578,0,590234.623253
4/30/1964,BERNOULLI,Apollo,BEAP-3,1672.98044265,0,620048.77
5/31/1964,BERNOULLI,Apollo,BEAP-3,1656.02982732,0,613751.422526
6/30/1964,BERNOULLI,Apollo,BEAP-3,1457.10159716,0,540035.906707
7/31/1964,BERNOULLI,Apollo,BEAP-3,1534.78830285,0,568812.77442
8/31/1964,BERNOULLI,Apollo,BEAP-3,1638.64558066,0,607335.704261
9/30/1964,BERNOULLI,Apollo,BEAP-3,1612.89238594,0,597808.617769
10/31/1964,BERNOULLI,Apollo,BEAP-3,1655.40785707,0,613542.106078
11/30/1964,BERNOULLI,Apollo,BEAP-3,1732.10932026,0,641986.07
12/31/1964,BERNOULLI,Apollo,BEAP-3,1636.7999725,0,606622.180692
1/31/1965,BERNOULLI,Apollo,BEAP-3,1547.9867106,0,573727.881298
2/28/1965,BERNOULLI,Apollo,BEAP-3,1414.35429608,0,524226.40402
3/31/1965,BERNOULLI,Apollo,BEAP-3,1624.01600185,0,601877.099989
4/30/1965,BERNOULLI,Apollo,BEAP-3,1656.17284811,0,613827.756707
5/31/1965,BERNOULLI,Apollo,BEAP-3,1908.59231783,0,707342.970917
6/30/1965,BERNOULLI,Apollo,BEAP-3,1607.52491669,0,595788.645463
7/31/1965,BERNOULLI,Apollo,BEAP-3,1540.18189237,0,570761.504104
8/31/1965,BERNOULLI,Apollo,BEAP-3,1570.96883592,0,582223.896782
9/30/1965,BERNOULLI,Apollo,BEAP-3,1546.77154027,0,573239.811221
10/31/1965,BERNOULLI,Apollo,BEAP-3,1555.38667614,0,576428.715764
11/30/1965,BERNOULLI,Apollo,BEAP-3,1555.93186826,0,576665.833293
12/31/1965,BERNOULLI,Apollo,BEAP-3,1718.47809672,0,879435.806436
1/31/1966,BERNOULLI,Apollo,BEAP-3,1593.16571601,0,815313.586494
2/28/1966,BERNOULLI,Apollo,BEAP-3,1544.43846183,0,790357.107683
3/31/1966,BERNOULLI,Apollo,BEAP-3,1566.11997993,0,801435.588415
4/30/1966,BERNOULLI,Apollo,BEAP-3,1570.20018584,0,803567.05
5/31/1966,BERNOULLI,Apollo,BEAP-3,1550.35413973,0,793402.170935
6/30/1966,BERNOULLI,Apollo,BEAP-3,1533.77036736,0,784923.820725
7/31/1966,BERNOULLI,Apollo,BEAP-3,1584.76624812,0,811034.11609
8/31/1966,BERNOULLI,Apollo,BEAP-3,1568.07177043,0,802479.025865
9/30/1966,BERNOULLI,Apollo,BEAP-3,1576.92608458,0,806874.838737
10/31/1966,BERNOULLI,Apollo,BEAP-3,1625.29326454,0,831748.535519
11/30/1966,BERNOULLI,Apollo,BEAP-3,2173.13738873,0,1112117.856707
12/31/1966,BERNOULLI,Apollo,BEAP-3,2170.94526319,0,1111018.096782
1/31/1967,BERNOULLI,Apollo,BEAP-3,2399.16814148,0,1227819.39654
2/28/1967,BERNOULLI,Apollo,BEAP-3,2185.7779647,0,1118591.015366
3/31/1967,BERNOULLI,Apollo,BEAP-3,2172.03742492,0,1111572.745173
4/30/1967,BERNOULLI,Apollo,BEAP-3,2598.24459301,0,1329687.55293
5/31/1967,BERNOULLI,Apollo,BEAP-3,2217.40115861,0,1765208.5
6/30/1967,BERNOULLI,Apollo,BEAP-3,2188.05484469,0,1741849.00472
7/31/1967,BERNOULLI,Apollo,BEAP-3,2186.46219429,0,1740591.91999
8/31/1967,BERNOULLI,Apollo,BEAP-3,2179.25349587,0,1734869.50692
9/30/1967,BERNOULLI,Apollo,BEAP-3,2229.12239836,0,1774567.44707
10/31/1967,BERNOULLI,Apollo,BEAP-3,2202.22790623,0,1753128.01609
11/30/1967,BERNOULLI,Apollo,BEAP-3,2171.5523577,0,1728720.4781
12/31/1967,BERNOULLI,Apollo,BEAP-3,2208.70637449,0,1758304.34527
1/31/1968,BERNOULLI,Apollo,BEAP-3,2291.02139673,0,1823780.63967
2/29/1968,BERNOULLI,Apollo,BEAP-3,2205.41831081,0,1755697.0651
3/31/1968,BERNOULLI,Apollo,BEAP-3,2195.83095688,0,1748058.50692
4/30/1968,BERNOULLI,Apollo,BEAP-3,2145.16503586,0,1707733.09707
5/31/1968,BERNOULLI,Apollo,BEAP-3,2141.76893128,0,1705005.53564
6/30/1968,BERNOULLI,Apollo,BEAP-3,2144.64105867,0,1707282.97707
7/31/1968,BERNOULLI,Apollo,BEAP-3,2121.32989805,0,1688727.13218
8/31/1968,BERNOULLI,Apollo,BEAP-3,2130.41824677,0,1695975.03218
9/30/1968,BERNOULLI,Apollo,BEAP-3,2105.13645958,0,1675857.62784
10/31/1968,BERNOULLI,Apollo,BEAP-3,2127.92187641,0,1693994.92526
11/30/1968,BERNOULLI,Apollo,BEAP-3,2185.63224319,0,1739942.89293
12/31/1968,BERNOULLI,Apollo,BEAP-3,2155.77201081,0,1716174.61609
1/31/1969,BERNOULLI,Apollo,BEAP-3,2072.82208221,0,1650054.13221
2/28/1969,BERNOULLI,Apollo,BEAP-3,2106.56341984,0,1676982.21394
3/31/1969,BERNOULLI,Apollo,BEAP-3,2102.58600101,0,1673837.8547
4/30/1969,BERNOULLI,Apollo,BEAP-3,2141.29566156,0,1704622.59
5/31/1969,BERNOULLI,Apollo,BEAP-3,2153.97774416,0,1714748.76782
6/30/1969,BERNOULLI,Apollo,BEAP-3,2158.6272345,0,1718415.38
7/31/1969,BERNOULLI,Apollo,BEAP-3,2125.2694826,0,1691895.77128
8/31/1969,BERNOULLI,Apollo,BEAP-3,2145.66951027,0,1708134.75173
9/30/1969,BERNOULLI,Apollo,BEAP-3,2172.94648461,0,1729811.77105
10/31/1969,BERNOULLI,Apollo,BEAP-3,2147.62123301,0,1709665.99342
11/30/1969,BERNOULLI,Apollo,BEAP-3,2123.94416234,0,1690831.97558
12/31/1969,BERNOULLI,Apollo,BEAP-3,2142.45577326,0,1705536.87689
1/31/1970,BERNOULLI,Apollo,BEAP-3,2162.25410302,0,1721328.30254
2/28/1970,BERNOULLI,Apollo,BEAP-3,2130.70382492,0,1696188.80409
3/31/1970,BERNOULLI,Apollo,BEAP-3,2193.10055195,0,1745880.11609
4/30/1970,BERNOULLI,Apollo,BEAP-3,2110.17944192,0,1679861.55293
5/31/1970,BERNOULLI,Apollo,BEAP-3,2338.9232119,0,1861968.84104
6/30/1970,BERNOULLI,Apollo,BEAP-3,133.737797776,0,106455.7490469
7/31/1970,BERNOULLI,Apollo,BEAP-3,0,0,0
8/31/1970,BERNOULLI,Apollo,BEAP-3,0,0,0
9/30/1970,BERNOULLI,Apollo,BEAP-3,112.4077748145,0,89149.1240563
10/31/1970,BERNOULLI,Apollo,BEAP-3,92.2185612821,0,73389.99811
11/30/1970,BERNOULLI,Apollo,BEAP-3,3415.26493968,0,2718815.75812
12/31/1970,BERNOULLI,Apollo,BEAP-3,112.5317045996,0,89551.7096782
1/31/1971,BERNOULLI,Apollo,BEAP-3,16791.9926669,0,13367864.9346
2/28/1971,BERNOULLI,Apollo,BEAP-3,0,0,0
3/31/1971,BERNOULLI,Apollo,BEAP-3,0,0,0
4/30/1971,BERNOULLI,Apollo,BEAP-3,280.5296428,0,223239.499945
5/31/1971,BERNOULLI,Apollo,BEAP-3,2743.2113159,0,1791049.92792
6/30/1971,BERNOULLI,Apollo,BEAP-3,2482.84856281,0,1621079.85457
7/31/1971,BERNOULLI,Apollo,BEAP-3,2484.43479779,0,1622108.04481
8/31/1971,BERNOULLI,Apollo,BEAP-3,2459.62711522,0,1605908.87699
9/30/1971,BERNOULLI,Apollo,BEAP-3,2491.03067719,0,1626410.61
10/31/1971,BERNOULLI,Apollo,BEAP-3,2444.85101267,0,1534328.4
11/30/1971,BERNOULLI,Apollo,BEAP-3,2487.35334925,0,1607360.44139
12/31/1971,BERNOULLI,Apollo,BEAP-3,2491.90555438,0,1610321.38278
1/31/1972,BERNOULLI,Apollo,BEAP-3,2376.56343815,0,1535735.15689
2/29/1972,BERNOULLI,Apollo,BEAP-3,2558.92610644,0,1653564.825
3/31/1972,BERNOULLI,Apollo,BEAP-3,2562.78876282,0,1656055.74431
4/30/1972,BERNOULLI,Apollo,BEAP-3,2432.08673356,0,1571681.1
5/31/1972,BERNOULLI,Apollo,BEAP-3,2348.17400554,0,1517424.7
6/30/1972,BERNOULLI,Apollo,BEAP-3,2464.71087093,0,1592737.62043
7/31/1972,BERNOULLI,Apollo,BEAP-3,0,0,0
8/31/1972,BERNOULLI,Apollo,BEAP-3,2420.1123001,0,1563873.575
9/30/1972,BERNOULLI,Apollo,BEAP-3,2426.29926847,0,1567884.52293
10/31/1972,BERNOULLI,Apollo,BEAP-3,2416.1356593,0,1561350.82301
11/30/1972,BERNOULLI,Apollo,BEAP-3,2464.22719884,0,1592399.93
12/31/1972,BERNOULLI,Apollo,BEAP-3,2454.39253906,0,1586097.04
1/31/1973,BERNOULLI,Apollo,BEAP-3,2468.2473948,0,1595016.92526
2/28/1973,BERNOULLI,Apollo,BEAP-3,2421.81378879,0,1564884.93293
3/31/1973,BERNOULLI,Apollo,BEAP-3,2471.34303702,0,1597058.09967
4/30/1973,BERNOULLI,Apollo,BEAP-3,2488.60132631,0,1608164.25044
5/31/1973,BERNOULLI,Apollo,BEAP-3,2452.61907594,0,1584859.00793
6/30/1973,BERNOULLI,Apollo,BEAP-3,2445.72675259,0,1580449.16293
7/31/1973,BERNOULLI,Apollo,BEAP-3,2405.09702169,0,1554221.58045
8/31/1973,BERNOULLI,Apollo,BEAP-3,2412.40266168,0,1558921.42615
9/30/1973,BERNOULLI,Apollo,BEAP-3,2436.32394181,0,1574371.62091
10/31/1973,BERNOULLI,Apollo,BEAP-3,2471.30002273,0,1597019.5527
11/30/1973,BERNOULLI,Apollo,BEAP-3,2444.60826126,0,1579743.22957
12/31/1973,BERNOULLI,Apollo,BEAP-3,2429.35153098,0,1570046.50011
1/31/1974,BERNOULLI,Apollo,BEAP-3,2507.55923121,0,1620391.04634
2/28/1974,BERNOULLI,Apollo,BEAP-3,2566.53844029,0,1658560.75044
3/31/1974,BERNOULLI,Apollo,BEAP-3,2638.79241175,0,1705195.525
4/30/1974,BERNOULLI,Apollo,BEAP-3,2627.74857235,0,1698074.47293
5/31/1974,BERNOULLI,Apollo,BEAP-3,2724.40231965,0,1760570.57
6/30/1974,BERNOULLI,Apollo,BEAP-3,2647.00383959,0,1710519.79967
7/31/1974,BERNOULLI,Apollo,BEAP-3,2446.68833838,0,1581081.07091
8/31/1974,BERNOULLI,Apollo,BEAP-3,2590.33729141,0,1673908.50055
9/30/1974,BERNOULLI,Apollo,BEAP-3,2367.50627476,0,1529862.82724
10/31/1974,BERNOULLI,Apollo,BEAP-3,2337.07525755,0,1510217.80569
11/30/1974,BERNOULLI,Apollo,BEAP-3,0,0,0
12/31/1974,BERNOULLI,Apollo,BEAP-3,2538.14837122,0,1640203.4
1/31/1975,BERNOULLI,Apollo,BEAP-3,2614.10381133,0,1689335.09426
2/28/1975,BERNOULLI,Apollo,BEAP-3,2422.65829498,0,1565606.9
3/31/1975,BERNOULLI,Apollo,BEAP-3,2018.9266966,0,1304763.16707
4/30/1975,BERNOULLI,Apollo,BEAP-3,0,0,0
5/31/1975,BERNOULLI,Apollo,BEAP-3,0,0,0
6/30/1975,BERNOULLI,Apollo,BEAP-3,0,0,0
7/31/1975,BERNOULLI,Apollo,BEAP-3,0,0,0
8/31/1975,BERNOULLI,Apollo,BEAP-3,0,0,0
9/30/1975,BERNOULLI,Apollo,BEAP-3,0,0,0
10/31/1975,BERNOULLI,Apollo,BEAP-3,0,0,0
11/30/1975,BERNOULLI,Apollo,BEAP-3,0,0,0
12/31/1975,BERNOULLI,Apollo,BEAP-3,0,0,0
1/31/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
2/29/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
3/31/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
4/30/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
5/31/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
6/30/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
7/31/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
8/31/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
9/30/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
10/31/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
11/30/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
12/31/1976,BERNOULLI,Apollo,BEAP-3,0,0,0
1/31/1977,BERNOULLI,Apollo,BEAP-3,0,0,0
2/28/1977,BERNOULLI,Apollo,BEAP-3,0,0,0
3/31/1977,BERNOULLI,Apollo,BEAP-3,0,0,0
4/30/1977,BERNOULLI,Apollo,BEAP-3,0,0,0
5/31/1977,BERNOULLI,Apollo,BEAP-3,0,0,0
